relative_path	size	sha256	role	family	resource_id
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-11.txt	35401	0d3124bebfef973ceb68399dc26b965f78918facd9dbeea396f2c39208b1b56a	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-12.txt	36586	2ef610af9e651fe4508444272f13a8996f808c7f6ec0f38eb9a150a42a827694	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-13.txt	36627	cd2847fd109b9258e7a110e91ce31f3208766d8ded4c80c63ba39b77d08c6bfc	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-14.txt	37768	f791da14f5658216dc6e8c91ccd6c7bed721ea416a73b007b6d51005e4e1743f	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-15.txt	35345	b69a5031e8c82043c9a49e69f44bda2dc84c534172ea6a8cd660c43c1cefa6b8	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-16.txt	37852	548c7f0d5604a26dad8dd90a7a8f2e5b64f2c7d37b88d967e75087b17a08e6d8	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-17.txt	34953	63d772f38ef2ff8ce175414d62c91b6d8cc2b9e4938316a8ba35272a1d661105	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-18.txt	35884	283b2926872094a6fb556c2dc84c11942fb28731df8e873c249ca8ddf23e16f7	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-19.txt	35183	b11fd6a45c5bcc7f7c7a1ad60cbb7377b758c1eacea66759463ea51f02bbd401	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-2.txt	37145	acb2b44a63f4af691ef044670cda48e450868cad76309859e1794b45f94c57a6	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-20.txt	37339	40c74c0a3c20eb78140f3cfc2cdc594a5c314405a419ea15df560924cbc2f469	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-21.txt	37349	cb0baf21095fe9fc061cf66338a4cebffad6f9d2276a0dd2900bff59647e2a1a	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-22.txt	36530	1912bdc0d535d1845c84073e3f2dfbe5e953a6413ab4a644cf2e4ec0e54ef3b8	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-23.txt	36438	b2433f49c4266357edd00ebbe88b245bdbc4197f129dca648d6677608dc63ae4	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-24.txt	36094	3d592c8bb4ab1d37bc454ebcdd97271e270ca7f492e968a822d50341e5ddb100	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-25.txt	37873	2ee5213ebf7c3c8a77ca7c0804c7ca890a8208a21cd8734508ebaf4ab70478a8	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-26.txt	35591	a70742b3c6e94818c9548d8c577b3eef6393a35154ae43598959125a4f8368d7	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-27.txt	35302	b13e96f49333960e39d26c0719e87fec48b3be9dbf690f3a07b9037f1573d273	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-28.txt	36134	0a4964ddf6399e6f6cb6c8c2d1bf74b1d983bb15d0435a6b4c92a29baaec3e30	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-29.txt	36757	c2e6d010188cef54a90af53ae153139663ca6717debe334a707bafa49649519f	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-3.txt	36032	b68557458848319c29b85d28edc4dc248e227df5e98fd69ca3bb1a8a68c254ef	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-30.txt	35996	bb4ecca5a7b676a5492d0a7ddd8d1a995f85ce601b0c9347844a477909e69c6e	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-31.txt	36981	95c944f25ce5ab3c16480b13c59a5c69318694d67fbd4072ecd7b379d8bec6be	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-32.txt	35185	794f27bb78fc44b9bef36fd2bb7e12ebd42880a1e1a022c7c19f07b55fac0dae	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-33.txt	35375	881254bb68ec1ba6f253edd393ee2dd34ac3f650cbe44c1f08648705bf2fdf72	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-34.txt	37187	67e4f1ac4c493e2980e4c3f6c42d537cc9bcc885c12cadd352d6f7d65fe004e6	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-35.txt	36552	cc59ea05a749c536a3a763e8d68c46f14a7e0332f68cf17f26d2925031ff493d	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-36.txt	33878	7033b274282a13770c48c3a3c40666f1ce2c85f5e9d9440a12c2c0c8a058e1c1	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-37.txt	35557	a6987c5482a443ad16d90ebabadec01fe8239d720526aa2f419dee6f8bd935a2	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-38.txt	36545	617f9528b57cdf0455e17d099536c05180a69693f20f3007034720afc8d5a5a7	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-39.txt	35398	7baeaeb37733b188cd65f4eea2f1f024302de4c75a7dcd7df1ec428a974d6e2a	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-4.txt	37046	f50bdcd19309c619207d402dbe1146adb79f52f68f08bfdd8c10694679529bdb	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-5.txt	35903	a70e267052678caa62773ee0988ba5b59d06b4d59a9201182664c44bfdd7a42c	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-6.txt	37784	6716d7fde5acabf2416b6f5d5370c8d9182f2481339234afaf12680a423bb5fc	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-7.txt	36915	6547afb6e55460abb320952865561613982d01d34d53dc562f7df9494f78a396	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-8.txt	37083	c12b458662c7a1d46c93c5a187f8778156d72699722027bc0679042b3ec0c817	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C45/54l-100-45-9.txt	38016	d8f475ba35efd7e0c06b822224458b92bda02609a8d7f8af5820d0d46b65ffd2	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-0.txt	39582	b8a1edc71648d6e672e64ee97744e39d465eb9b54ba4fdd6a99c7d44d568cfcc	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-1.txt	37354	e3c21e71e83260a62aaec7b630bbad433f5e5a2ea43355cee5182592b7e63376	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-10.txt	36007	5df9076427464ea0a7c3f297dd174fdc503c674bc41b0626ce67d287bc3528c9	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-11.txt	36203	07397a2cdad84f96528acc1721ec38e40901700879ab8d80cb81a58d9057457e	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-12.txt	36864	29a81fe412568a4d7f860e27f04314069fcc2fb31abc5cfca2cebdc5b5da8994	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-13.txt	37254	431331c50268d0c08fd94f2cbdcb1405645bbf36e7aaabd4c74739091ecfce99	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-14.txt	37705	4a3b17d8249f617a706d1438f7c04246a3bb3d8a81f4edf4b7daef4183520f23	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-15.txt	35744	e6b1d26c0ddb6347e5f49903769641d3681a793af9fb73e8cd4855ef6c08f0bf	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-16.txt	37725	3591c91e99396b10dcad7a5cfb1509767e30f754e1b9de90cf5b685ec8bfafd5	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-17.txt	36070	d29e43730da6bb462a2938b63c6a31bfb9c7f86b0255228f369c6f55d91a6a82	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-18.txt	36479	2fd7a983cf1de5fb106102384c081850aad5c16d5ce1679c741ec4ad3f65bfc1	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-19.txt	34800	5892d6c8190ffe9339f0d050e7ce5e836bd4260cb594c6bc7e49fd3c036dda74	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-2.txt	36484	089f9b45af226d95d74154592e98d893813bfa1b68e8ccdfa3c9583a746e115d	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-20.txt	37805	fe7e8a5e6d58b54e91f4a7ee5759dcd9f487b18142570ecff26bcac4d1baacdd	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-21.txt	33596	5f594bb58ff55f2cc44d8d586de0a4aaf135714edc2fb24e1988787ce9c86724	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-22.txt	37375	a7f9a0d0d492fe2be456ba8441de25d33261dcfe9162ecdd8fc9a5623cd39a93	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-23.txt	38726	73e37cba9bad2631a48bdf315597ddbbd8e8d6de0f7198741cc5db593cde29dc	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-24.txt	35026	2d1a6d609d9d8c1e6c6d3d157c13a7b85117ad557936038a0bad38e4cc1929b4	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-25.txt	36354	8579a2edd00001fa449a110df1007fdcec8ecf76127126dcb387c93f5685b1b4	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-26.txt	36242	b41ac95b405a927c6e61dc38f32105e3262a35ac88a4aa37632b3a702ea56c81	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-27.txt	35332	9ea8ec321925f0e88c8ea1b6abad0dbf2da83cc0c5cb385f50a9a059fc8330e0	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-28.txt	36316	dd941f577d2837aa17ea5e6aab2881a8ad44297a07fe776e2e3ec066dfbcd2a7	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-29.txt	33327	f04b44ba0c2acf9d5269bb4a06e5653e4e36b131b3f82aa62259335f1d8e94b5	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-3.txt	38083	d8f110335c621922f3c0a4399d2e4cd053abc8d7e07710c6b21e31d9290d18f9	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-30.txt	35623	7a148377018c421725838cb066e93e7245eac8553aa85fa255e08cbd4d90c672	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-31.txt	35800	e0d2c2da94d712eba292272b7f8c568816d255745de989e05c9a8e0ea10d89cf	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-32.txt	36092	bc9d083638090a615914f445e23b4c6f59670ee48c93a95441b3261276678416	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-33.txt	36634	c839f4142a407252657d46c16ace35eae9ba87c56b9f3ec0938b41a9743477cf	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-34.txt	35733	9aff5b4849584848a1de75a0038da4940f9ef07da1a86b40f1c3a97083eb2864	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-35.txt	37260	7d2499f8ea4d4ff89b322efd87092b39184122b423a04d3d00479d09e282142f	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-36.txt	36000	62a1be8df4c9301ce5a86813212c566028e4ece6d7f85609c3ddab2574d136f6	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-37.txt	35688	d6b521a421c2f7dd6780fc33e57d5c07965a26d31d525cefd934d5d78a724401	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-38.txt	35456	3fc19cb17c9135b6aa2a0b2158a6a60255c10a75fe67ab5c6ef50c366cddf669	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-39.txt	34927	2f2a47c052878e652576ad49fec84c36a6cb96475b8adebbb3fbd039044015c8	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-4.txt	36558	1d653e516cd7d58cda177e18d6fbc37aa92e76d0fa758cb1daa793417a968b94	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-5.txt	35774	6a2419bf1d0aac83dd39d7a46e52c1d4baf794451dc4a648c0cdaae37a7627bf	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-6.txt	34654	efb3cbbacfc605f1cc74a1f33e1fca7ad2d045cddb2f81267aac3cc6d4c2a6b4	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-7.txt	36021	05001981939905dafb5786d45fd0ba013c4588a48b6706910f318e51bbb65b1b	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-8.txt	35378	9365c9bb6801559ee90c9f86e6d1c1d7b2cb0c386cf4df5d2311cb1c3aa2df02	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C60/55l-100-60-9.txt	35029	ae5af822cd0e859632f04cc56c3551770f65965c2e86c0fed3fe254f09073414	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-0.txt	35943	2a501a9add1ad9ba625df9ea8bcf643e7d11341e87a93217b8d04d8a677af70f	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-1.txt	33768	123a8ae0d9c9519b7e8c0d007d9593603dbea0dcbca6d8c28b1bf733b95df05f	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-10.txt	36764	f0e68e5a1d1edfe6c496687e2311af882f50feff14d15ae490c30653bb05dcc2	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-11.txt	33962	152835cd2b845326429d5206dc28d46fb1128542f2a5cf7547eccff079163151	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-12.txt	36571	556e27c1558c4d392f1f5258b460683ceb287a144edbddfd7071bbd52381b4ad	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-13.txt	35192	4e6ca92fa84817480de0e179bb8b6c6609c7bea321bab5b9851e59a8dcf20be3	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-14.txt	35721	ae4f2d6d83595f4364b0cdf022aea0ee008bde0f70b95b281007e4c539557688	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-15.txt	35530	6d3ebee827125a81e1f27776192215e9808aa61c4133d0a122323b4295563de8	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-16.txt	35689	369913cdbd675dbc24027948c5b09a2fba44a16858554f4533a1e4e1419267c4	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-17.txt	35468	fbe8272785bc8e00dc9bda581593cbaacc5ce932db272e97bf0a50c5b5c23c67	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-18.txt	36251	241c9868da3fd6bf0158e3548e61c6178d8f92bb46b94bccc7168912b8fa51b2	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-19.txt	35718	99b623144e3a7e0fa3ff7365091c21cdfb53f897b09b0dab0eabf7011ede563c	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-2.txt	35945	1296fe05415ac97ff2f7aafd9a09e98f3c284e507e070ba7ec54c2dddf773a64	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-20.txt	36898	d2ccaf5dda70c95727efce77c98cec8022efc3e85749be96ec2f658ecc501126	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-21.txt	37322	ca2f33991405e8cde51702c0798251a612dd1562dfb5a50cf16f0c2d812e20a2	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-22.txt	37536	c9e3a48dafafa706e6330ed3ee1cc6ccec29856378c08180f0707cd0d83f910c	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-23.txt	35508	59976fbccc487c29251704be7448b5a78e72ccd994eb7474d7c75408eec08738	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-24.txt	35179	e36076155ed588148e304ce386ce42c6c46977391bd4a0447e446d75b46346dc	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-25.txt	36039	c2ab3a4e36beffb16bcf7260b95cc53a5aeb51bb83efaea80e01d72f755cdd67	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-26.txt	36061	999ec8df3e68f4bc24d8078e5b4760c80ef1460dc0352c6bfdca5a091234a64b	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-27.txt	34547	72ddb4e2a1cac2ee3bd81a2348313715620368c1dea6bebcff6a14c908c4b4b2	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-28.txt	38204	6b5c99a59dae610babfeee9ecee53c2b7f0b1fe46093f3cd89df8824fbfd257d	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-29.txt	37572	3a010d202a84565b43a445d0ec299f073ed26b27bfb1009e94400da8953a1450	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-3.txt	35186	fab2f0c462cce08e0cc4992c79b52924313fd9c1487db930a20edfb81455d475	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-30.txt	35560	f5cabb76d4026b5bd787a146a6d6cc35a4810bec4b26ca413fb72c5348668d1e	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-31.txt	36505	fb92ac4bd01e2a2dc75d44341dbf702edfeb99558d18234674d9d29fb63481e6	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-32.txt	35192	341c14cf703705e93c8a24b8976822ece850bc80e155e158c84bdd1b00f4d6bb	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-33.txt	36851	35829b2b4af113b96d3689814785e628416588439279e355b9e733893c95606f	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-34.txt	36338	17dad5f0e195438bad5248b7072aa337ee081606c514efbcff4c911490a9704e	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-35.txt	36580	bcb4e33a4661943b5fb8d070423f3a46a340453da1351878ac04949e3006a7f1	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-36.txt	35722	534803425efb52d744bd9a047e02af4a96a0f9d2854b23aeac7f783ffe2f65a8	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-37.txt	34879	044ec761fff3d98c193e5c7c6244e59bfdaf42672b7bddc8012331642f0d1c7f	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-38.txt	35925	89c7d96f101f35b086674f29910b73d5471ab50be50ff4e541c02e69cad70e65	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-39.txt	37970	420781d42a6a463fd5864f2f8666a5a7b0c62d12dc3f08a4946df7da0d601bb5	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-4.txt	33978	9e552b73cd66e3375fb8f3df06da89f326ba9f3efeb359a9ded06e9c962001e4	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-5.txt	37825	944073e54caa755969d83b2ca910423bf9d3d4abeee94e1c50f7c8e37fde2c31	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-6.txt	35423	e98790582b064233adb7682afe6453e55a1be15f8cc0d5d443f11c4f0f6bb756	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-7.txt	34796	9eab08346dce2ef49ccb8d7903d31dda3d2837b76726c974403a7f124cdc9d58	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-8.txt	35584	c0e394b993815328fb769f121f020579be23c65b1133a2913530ab74e80f55dd	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O100 C75/56l-100-75-9.txt	35103	104d3467e09cb5c02199223db5ece1534614fed68a235a3bd0b2741c8f8fb772	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O20 C30/1l-20-30-0.txt	6942	72dfd0ea801ca0847fe58f6209e4208d3e8020170459cbba25f82ed79f519c59	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O20 C30/1l-20-30-1.txt	7001	d7de15a66abb317b1f50c798b9aaa27f17589f36dd602b589855a8425f2e4982	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O20 C30/1l-20-30-10.txt	7616	00923fb97b6cd547001db31bf4994e44cc4912843501929169217abb7a47bbf8	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O20 C30/1l-20-30-11.txt	6936	9577c011600edd3515d1e53b6d14ca7274d766920b6f66b4ab205c424a9e5f2d	BENCHMARK_DATA	W5C	henn-w5c
legacy/W5C_Henn/abc/Instances Largest Gap/LG O20 C30/1l-20-30-12.txt	7334	fd3ac72a0217f703a8debe717fcc1698a09a9103b0677348504f517acaf391d7	BENCHMARK_DATA	W5C	henn-w5c
